time,temp,prec
1239,62,0
1240,61,0
1241,59,0
1242,58,0
1243,56,0
1244,54,0
1245,52,0
1246,53,0
1247,51.75,0
1248,51,0
1249,50,0
1250,49.3333333333,0
1251,46.8,0
1252,46.5,0
1253,45,0
1254,46,0
1255,49,0
1256,52,0
1257,56.2857142857,0
1258,64,0
1259,66,0
1260,68,0
1261,69,0
1262,69.3333333333,0
1263,70,0
1264,68,0
1265,62,0
1266,62,0
1267,61,0
1268,59,0
1269,56,0
1270,55,0
1271,55,0
1272,55,0
1273,54,0
1274,50,0
1275,48.75,0
1276,47.4285714286,0
1277,46,0
1278,45,0
1279,48.3333333333,0
1280,50.6666666667,0
1281,54.5,0
1282,56,0
1283,57.5,0
1284,60,0
1285,60,0
1286,61,0
1287,60,0
1288,59,0
1289,59,0
1290,58,0
1291,54,0
1292,52,0
1293,51,0
1294,55,0
1295,55,0
1296,55,0
1297,55,0
1298,60,0
1299,60,0
1300,60,0
1301,60,0
1302,59,0
1303,60,0
1304,63,0
1305,65,0
1306,66,0
1307,68,0
1308,62,0
1309,59,0
1310,57,0
1311,55.3333333333,0
1312,52,0
1313,48,0
1314,47,0
1315,44.5,0
1316,43,0
1317,43,0
1318,41.2,0
1319,38.6666666667,0.00037037037037
1320,35,0.00222222222222
1321,34,0.00666666666667
1322,31,0.00875
1323,29.75,0.004375
1324,28.5,0.000625
1325,26,0
1326,25,0
1327,24,0
1328,26,0
1329,27,0
1330,28,0
1331,30,0
1332,32,0
1333,34,0
1334,35,0
1335,34,0
1336,32,0
1337,30,0
1338,27,0
1339,26,0
1340,24,0
1341,22,0
1342,21,0
1343,19.5,0
1344,21,0
1345,20,0
1346,18,0
1347,17,0
1348,17,0
1349,21,0
1350,22,0
1351,28,0
1352,32,0
1353,40,0
1354,43,0
1355,46,0
1356,49,0
1357,47,0
1358,48,0
1359,46,0
1360,45,0
1361,44,0
1362,42,0
1363,34,0
1364,31,0
1365,30,0
1366,32,0
1367,30.25,0
1368,32.5,0
1369,35,0
1370,33.5,0
1371,33.5,0
1372,36,0
1373,38,0
1374,39,0
1375,41,0
1376,47,0
1377,51,0
1378,54,0
1379,55,0
1380,57,0
1381,58,0
1382,58,0
1383,58,0
1384,57,0
1385,53,0
1386,50,0
1387,49,0
1388,47,0
1389,47,0.01
1390,47,0.02
1391,47,0.0025
1392,47,0.03
1393,48,0.0266666666667
1394,51,0.0133333333333
1395,50,0
1396,51,0
1397,50.5,0
1398,50,0
1399,51,0
1400,52,0
1401,53.8,0
1402,55,0
1403,57,0
1404,57.5,0
1405,59.5,0
1406,62,0
1407,63.5,0
1408,64,0
1409,64,0.005
1410,63,0.01
1411,64,0
1412,63,0
1413,64,0
1414,61,0
1415,63.3333333333,0.01
1416,56,0.180714285714
1417,55.6666666667,0.01
1418,55.5,0.065
1419,55,0.145
1420,53.5,0.1
1421,52,0
1422,52,0
1423,50.75,0
1424,47.6,0
1425,45,0
1426,44,0
1427,43.5,0
1428,41,0
1429,42.6666666667,0
1430,43.5,0
1431,42.3333333333,0
1432,41,0
1433,40,0
1434,38,0
1435,38,0
1436,38,0
1437,36,0
1438,34,0
1439,32.75,0
1440,32,0
1441,31,0
1442,32,0
1443,32,0
1444,32,0
